loan_id,rating,EAD,PD,LGD,RW,book_value,DPD,Accion_final,Reason_Code,Convergencia_Caso,Accion_micro,Accion_macro,Macro_Assignment,EVA_pre,EVA_post,capital_release_cf,capital_release_realized,plazo_optimo,tasa_nueva,quita,acceptance_score,precio_optimo,recovery_sale,pnl_realized,sale_insulting_flag,sale_within_loss_cap,sale_meets_recovery_min,sale_executable,sale_loss_pct,sale_mandate,sale_mandate_reason,valor_referencia,recovery_rate,case_status,next_step,next_step_reason,review_due_days,required_data_flags,override_reason
L000111,BB,18994081,0.410000,0.400000,1.500000,9081791.112646,143,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-3380946.418000,1563944.564545,2991567.757500,0.000000,240.000000,0.150000,0.050000,9.139505,2482790.900673,0.130714,0.000000,False,False,False,False,0.869286,False,,9081791.112646,0.130714,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000112,CCC,2656505,0.450000,0.534005,1.500000,1380355.373908,118,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-428098.648453,527114.910207,418399.537500,0.000000,240.000000,0.190000,0.000000,17.197391,298448.807523,0.112346,0.000000,True,False,False,False,0.887654,False,,1380355.373908,0.112346,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000113,CCC,2872325,0.500000,0.656126,1.500000,851516.191187,232,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-517108.619514,569959.134065,452391.187500,0.000000,240.000000,0.190000,0.000000,16.317790,177815.257097,0.061906,0.000000,True,False,False,False,0.938094,False,,851516.191187,0.061906,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000114,BBB,22787144,0.440000,0.400000,1.500000,9183422.521727,274,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-4010537.344000,4523415.549146,3588975.180000,0.000000,240.000000,0.190000,0.000000,27.000000,2885394.211327,0.126624,0.000000,False,False,False,False,0.873376,False,,9183422.521727,0.126624,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000115,B,12779854,0.430000,0.479132,1.500000,5743270.424988,136,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-2159965.581803,1102757.102203,2012827.005000,0.000000,240.000000,0.150000,0.050000,7.093814,1259498.955277,0.098553,0.000000,True,False,False,False,0.901447,False,,5743270.424988,0.098553,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000116,B,412819,0.430000,0.542500,1.500000,159516.394960,111,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-73332.158685,81702.134427,65018.992500,0.000000,240.000000,0.190000,0.000000,27.000000,38236.698514,0.092623,0.000000,True,False,False,False,0.907377,False,,159516.394960,0.092623,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000117,BBB,532989,0.390000,0.400000,1.500000,250085.800547,163,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-91141.119000,105558.080968,83945.767500,0.000000,240.000000,0.190000,0.000000,27.000000,67455.323311,0.126560,0.000000,False,False,False,False,0.873440,False,,250085.800547,0.126560,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000118,A,3528949,0.420000,0.400000,1.500000,1352797.182853,194,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-610508.177000,700311.027569,555809.467500,0.000000,240.000000,0.190000,0.000000,6.669458,464808.001610,0.131713,0.000000,False,False,False,False,0.868287,False,,1352797.182853,0.131713,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000119,AA,426307,0.410000,0.400000,1.500000,204426.238890,347,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-72045.883000,84379.749532,67143.352500,0.000000,240.000000,0.190000,0.000000,27.000000,62297.434197,0.146133,0.000000,False,False,False,False,0.853867,False,,204426.238890,0.146133,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000120,B,1641893,0.430000,0.460356,1.500000,724250.147652,108,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-270873.696452,325695.840314,258598.147500,0.000000,240.000000,0.190000,0.000000,27.000000,179714.963500,0.109456,0.000000,True,False,False,False,0.890544,False,,724250.147652,0.109456,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000121,BB,3325604,0.410000,0.400000,1.500000,1451212.171051,123,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-558701.472000,659943.319747,523782.630000,0.000000,240.000000,0.190000,0.000000,27.000000,417134.324332,0.125431,0.000000,False,False,False,False,0.874569,False,,1451212.171051,0.125431,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000122,CCC,7302860,0.450000,0.599908,1.500000,2870357.622833,131,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-1321666.235931,1449501.499856,1150200.450000,0.000000,240.000000,0.190000,0.000000,17.749975,584966.348635,0.080101,0.000000,True,False,False,False,0.919899,False,,2870357.622833,0.080101,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000123,BB,12229947,0.410000,0.400000,1.500000,5608876.962188,102,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-2115780.831000,2427618.534634,1926216.652500,0.000000,240.000000,0.190000,0.000000,27.000000,1635227.318118,0.133707,0.000000,False,False,False,False,0.866293,False,,5608876.962188,0.133707,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000124,CCC,6077550,0.550000,0.619099,1.500000,1727060.212217,684,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-1071182.461241,1206255.016929,957214.125000,0.000000,240.000000,0.190000,0.000000,16.513830,481745.731159,0.079266,0.000000,False,False,False,False,0.920734,True,"TIER1_SEVERE(score=2.79|AGE=23m,RECOVERY=7.9%)",1727060.212217,0.079266,MANDATE_BLOCKED,MARKET_SALE_ESCALATION,CAPITAL_MANDATE_REQUIRES_SALE_BUT_PRICE_INSULTING_OR_LOSS_EXCEEDS_CAP,14.000000,,TEMPORARY_HOLD_UNTIL_MARKET_IMPROVES_OR_MANDATE_OVERRIDE
L000125,BBB,3154944,0.440000,0.400000,1.500000,1447582.102783,277,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-539495.424000,626064.183220,496903.680000,496903.680000,240.000000,0.190000,0.000000,19.889244,477385.424348,0.151313,-970196.678435,False,True,True,True,0.848687,False,,1447582.102783,0.151313,NORMAL,,,,,
L000126,B,4788016,0.480000,0.456967,1.500000,1761658.092979,358,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-769300.810920,950258.893427,754112.520000,0.000000,240.000000,0.190000,0.000000,9.959976,504621.357019,0.105393,0.000000,False,False,False,False,0.894607,False,,1761658.092979,0.105393,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000127,A,10987415,0.470000,0.400000,1.500000,3641155.346705,423,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-1845885.720000,2180953.169194,1730517.862500,0.000000,240.000000,0.190000,0.000000,25.236018,1353511.618824,0.123187,0.000000,False,False,False,False,0.876813,False,,3641155.346705,0.123187,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000128,BB,36515780,0.410000,0.400000,1.500000,17884896.068257,118,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-6499808.840000,7248801.306570,5751235.350000,0.000000,240.000000,0.190000,0.000000,9.290754,4834706.862083,0.132400,0.000000,False,False,False,False,0.867600,False,,17884896.068257,0.132400,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000129,B,1096019,0.430000,0.467091,1.500000,497080.607809,125,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-182404.568498,217329.850791,172622.992500,0.000000,240.000000,0.190000,0.000000,27.000000,117311.112967,0.107034,0.000000,True,False,False,False,0.892966,False,,497080.607809,0.107034,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000130,CCC,50307129,0.500000,0.638689,1.500000,21183581.238704,305,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-9340639.903314,9986636.743122,7923372.817500,0.000000,240.000000,0.190000,0.000000,14.266706,4047809.960932,0.080462,0.000000,True,False,False,False,0.919538,False,,21183581.238704,0.080462,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000131,B,166008,0.430000,0.476672,1.000000,96147.133645,156,MANTENER,RC05_KEEP_ACCEPTABLE_ECONOMICS,MACRO_NOT_APPLIED,MANTENER,MANTENER,NO_ASIGNADO,-22159.476013,-22159.476013,17430.840000,0.000000,,,,43.333333,30300.398182,0.182524,0.000000,False,True,True,True,0.817476,False,,96147.133645,0.182524,NORMAL,,,,,
L000132,AA,3843490,0.360000,0.400000,1.500000,2264130.612187,174,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-687984.710000,762753.178524,605349.675000,605349.675000,240.000000,0.190000,0.000000,27.000000,597161.827207,0.155370,-1666968.784980,False,True,True,True,0.844630,False,,2264130.612187,0.155370,NORMAL,,,,,
L000133,BBB,27074300,0.440000,0.400000,1.500000,15078609.973439,235,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-4629705.300000,5374494.556722,4264202.250000,4264202.250000,240.000000,0.190000,0.000000,27.000000,4140096.773817,0.152916,-10938513.199622,False,True,True,True,0.847084,False,,15078609.973439,0.152916,NORMAL,,,,,
L000134,AA,1298894,0.360000,0.400000,1.500000,636781.830876,137,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-232502.026000,257604.255004,204575.805000,0.000000,240.000000,0.190000,0.000000,16.951611,171448.028679,0.131995,0.000000,False,False,False,False,0.868005,False,,636781.830876,0.131995,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000135,A,11896348,0.420000,0.400000,1.500000,6182202.572835,331,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-2117549.944000,2361393.021532,1873674.810000,1873674.810000,240.000000,0.190000,0.000000,12.920564,1810639.011306,0.152201,-4371563.561528,False,True,True,True,0.847799,False,,6182202.572835,0.152201,NORMAL,,,,,
L000136,BB,767586,0.410000,0.400000,1.000000,509064.905166,143,MANTENER,RC02_SELL_BLOCKED_FIRE_SALE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-102088.938000,0.000000,80596.530000,0.000000,,,,44.290353,167973.514594,0.218833,0.000000,False,True,True,True,0.781167,False,,509064.905166,0.218833,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,FIRESALE_BLOCKED_AND_RESTRUCTURE_NOT_VIABLE,30.000000,viability_assessment,FIRESALE_BLOCKED_RESTRUCTURE_NOT_VIABLE_FALLBACK_MAINTAIN
L000137,B,5002582,0.480000,0.443869,1.500000,1949233.389372,334,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-788049.735135,992854.175322,787906.665000,0.000000,240.000000,0.190000,0.000000,11.540609,542314.554093,0.108407,0.000000,False,False,False,False,0.891593,False,,1949233.389372,0.108407,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000138,B,735057,0.480000,0.535216,1.500000,243344.477729,199,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-124556.833136,145672.280892,115771.477500,0.000000,240.000000,0.190000,0.000000,27.000000,65399.907049,0.088973,0.000000,False,False,False,False,0.911027,False,,243344.477729,0.088973,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000139,B,36673604,0.530000,0.435520,1.500000,12141832.833317,580,REESTRUCTURAR,RC02_SELL_BLOCKED_FIRE_SALE,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-5552856.379815,7280132.261907,5776092.630000,2538606.595057,240.000000,0.190000,0.000000,14.598658,3831246.633927,0.104469,0.000000,False,True,False,True,0.895531,True,"TIER2_CAPITAL_PRESSURE(score=2.57|AGE=19m,RECOVERY=10.4%)",12141832.833317,0.104469,NORMAL,,,,,FIRESALE_BLOCKED_RESTRUCTURE_VIABLE_APPLIED
L000140,B,3309133,0.430000,0.407331,1.500000,1857447.979984,116,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-524749.838698,656673.524494,521188.447500,521188.447500,240.000000,0.190000,0.000000,11.892364,498321.399365,0.150590,-1359126.580619,False,True,True,True,0.849410,False,,1857447.979984,0.150590,NORMAL,,,,,
L000141,B,13156095,0.430000,0.495669,1.500000,6793060.154553,132,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-2336111.065048,2611475.879825,2072084.962500,0.000000,240.000000,0.190000,0.000000,27.000000,1671367.124629,0.127041,0.000000,True,False,False,False,0.872959,False,,6793060.154553,0.127041,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000142,AA,148713,0.460000,0.400000,1.000000,65162.683330,523,MANTENER,RC05_KEEP_ACCEPTABLE_ECONOMICS,MACRO_NOT_APPLIED,MANTENER,MANTENER,NO_ASIGNADO,-18440.412000,-18440.412000,15614.865000,0.000000,,,,43.333333,30685.836261,0.206343,0.000000,False,True,True,True,0.793657,False,,65162.683330,0.206343,NORMAL,,,,,
L000143,BBB,4568212,0.390000,0.400000,1.500000,2469451.046345,138,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-804005.312000,906623.772580,719493.390000,719493.390000,240.000000,0.190000,0.000000,17.312838,699022.698182,0.153019,-1770428.348163,False,True,True,True,0.846981,False,,2469451.046345,0.153019,NORMAL,,,,,
L000144,BB,3970911,0.410000,0.400000,1.500000,1951941.096855,141,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-686967.603000,788048.581403,625418.482500,0.000000,240.000000,0.190000,0.000000,13.954379,519538.770287,0.130836,0.000000,False,False,False,False,0.869164,False,,1951941.096855,0.130836,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000145,B,5651000,0.430000,0.465191,1.500000,2890030.473128,136,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-966411.329346,1121577.027469,890032.500000,0.000000,240.000000,0.190000,0.000000,27.000000,759783.216394,0.134451,0.000000,False,False,False,False,0.865549,False,,2890030.473128,0.134451,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000146,AAA,2971020,0.450000,0.400000,1.500000,853932.271874,694,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-487247.280000,589551.899695,467935.650000,467935.650000,240.000000,0.190000,0.000000,14.856059,364836.701129,0.122798,-489095.570746,False,True,False,True,0.877202,True,"TIER1_SEVERE(score=2.71|AGE=23m,RECOVERY=12.3%)",853932.271874,0.122798,NORMAL,,,,,
L000147,BB,1065467,0.460000,0.400000,1.500000,514964.322272,316,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-168343.786000,211264.719074,167811.052500,0.000000,240.000000,0.190000,0.000000,27.000000,147722.770743,0.138646,0.000000,False,False,False,False,0.861354,False,,514964.322272,0.138646,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000148,BB,10009760,0.410000,0.400000,1.500000,5577096.941641,158,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-1731688.480000,1986870.740854,1576537.200000,1576537.200000,240.000000,0.190000,0.000000,27.000000,1554333.134784,0.155282,-4022763.806856,False,True,True,True,0.844718,False,,5577096.941641,0.155282,NORMAL,,,,,
L000149,AA,14977904,0.360000,0.400000,1.500000,6395398.447403,118,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-2830823.856000,2973138.342270,2359019.880000,0.000000,240.000000,0.190000,0.000000,10.359032,2101926.173832,0.140335,0.000000,False,False,False,False,0.859665,False,,6395398.447403,0.140335,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000150,BBB,695176,0.390000,0.400000,1.500000,409776.564772,109,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-118875.096000,137755.171767,109490.220000,109490.220000,240.000000,0.190000,0.000000,27.000000,108068.270429,0.155455,-301708.294343,False,True,True,True,0.844545,False,,409776.564772,0.155455,NORMAL,,,,,
L000151,B,5368766,0.480000,0.450555,1.500000,2634511.326097,340,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-827505.332548,251907.006659,845580.645000,0.000000,240.000000,0.130000,0.050000,11.114124,618155.525951,0.115139,0.000000,True,False,False,False,0.884861,False,,2634511.326097,0.115139,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000152,BB,50272550,0.410000,0.400000,1.500000,25449072.560005,101,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-8948513.900000,9979772.178415,7917926.625000,0.000000,240.000000,0.190000,0.000000,27.000000,6726266.812178,0.133796,0.000000,False,False,False,False,0.866204,False,,25449072.560005,0.133796,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000153,BBB,5595252,0.390000,0.400000,1.500000,2155191.418000,153,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-984764.352000,1110510.028163,881252.190000,0.000000,240.000000,0.190000,0.000000,27.000000,711100.375700,0.127090,0.000000,False,False,False,False,0.872910,False,,2155191.418000,0.127090,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000154,B,36259251,0.430000,0.457593,1.500000,18168521.038956,168,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-6322976.878951,7197875.600357,5710832.032500,0.000000,240.000000,0.190000,0.000000,10.547562,4875755.530216,0.134469,0.000000,False,False,False,False,0.865531,False,,18168521.038956,0.134469,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000155,BBB,1040039,0.490000,0.400000,1.500000,476987.513594,573,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-162246.084000,206216.795228,163806.142500,0.000000,240.000000,0.190000,0.000000,27.000000,140405.886289,0.135001,0.000000,False,False,False,False,0.864999,False,,476987.513594,0.135001,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000156,B,1619623,0.430000,0.405171,1.500000,744641.532384,164,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-256081.328914,321274.837325,255090.622500,0.000000,240.000000,0.190000,0.000000,27.000000,200045.225000,0.123513,0.000000,False,False,False,False,0.876487,False,,744641.532384,0.123513,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000157,BBB,10404771,0.390000,0.400000,1.500000,5178677.961348,105,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-1831239.696000,2065287.661036,1638751.432500,0.000000,240.000000,0.190000,0.000000,27.000000,1356025.243421,0.130327,0.000000,False,False,False,False,0.869673,False,,5178677.961348,0.130327,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000158,BB,152507,0.460000,0.400000,1.500000,75718.290863,346,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-23333.571000,30025.433459,24019.852500,0.000000,240.000000,0.190000,0.000000,27.000000,21023.857458,0.137855,0.000000,False,False,False,False,0.862145,False,,75718.290863,0.137855,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000159,BBB,817707,0.440000,0.400000,1.500000,299097.281893,358,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-131650.827000,162079.820060,128788.852500,0.000000,240.000000,0.190000,0.000000,27.000000,96713.360484,0.118274,0.000000,False,False,False,False,0.881726,False,,299097.281893,0.118274,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000160,BBB,7347584,0.440000,0.400000,1.500000,3694515.531666,213,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-1293174.784000,1458380.033244,1157244.480000,1157244.480000,240.000000,0.190000,0.000000,27.000000,1130719.240098,0.153890,-2563796.291568,False,True,True,True,0.846110,False,,3694515.531666,0.153890,NORMAL,,,,,
