loan_id,segment,EAD,RW,Accion_micro,Accion_macro,Accion_final,Macro_Selected,Convergencia_Caso,Reason_Code,Decision_Governance,Fire_Sale,Price_to_EAD,fire_sale_threshold,PTI_pre,PTI_post,DSCR_pre,DSCR_post,precio_optimo,pnl,p5,p50,p95,capital_release_cf,capital_release_realized,pnl_realized,Missing_Viability_Inputs,Rationale_CIB,Macro_Evidence,FireSale_Enabled,FireSale_Triggered,FireSale_Triggers,Explanation_micro,Explanation_macro,Explanation_final,Accion,Explanation,EVA_pre,EVA_post,ΔEVA,RORWA_pre,RORWA_post,RWA_pre,RWA_post,capital_liberado,plazo_optimo,tasa_nueva,quita,rating,PD,LGD,rate,DPD,secured,decision_financial,decision_override,decision_ppo,decision_final,final_rationale,base_state,restruct_viable,risk_extremo,fire_sale,fire_sale_source,Sell_Blocked,Sell_Blocked_Reason,Score_keep,Score_restruct,Score_sell,bank_profile,bank_strategy,price_ratio_ead,book_value,book_value_source,price_ratio_book,fire_sale_threshold_book,pnl_book,EVA_gain,RORWA_gain,ok,msg,cured,pnl_ratio_book
L000089,Corporate,8806090,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.1313670443215376,0.07,,,1.135607527382315,1.135607527382315,1156830.015329449,-2372024.933118061,674815.827493104,1180238.15810407,1628571.100211153,1386959.175,1386959.175,-2372024.933118061,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-1,523,454€, RORWA_pre=-1.5% vs hurdle=10.0%. CapRel=1,386,959€, Price=1,156,830€, P&L=-2,372,025€. PD=42.0%, LGD=40.0%, DPD=202.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000089, EAD=8,806,090€, RW=1.5, RORWA_pre=-1.5%, ΔEVA=1,523,454€, CapRel=1,386,959€, Price/EAD=0.131, P&L=-2,372,025€, DSCR=1.135607527382315, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-1,523,454€, RORWA_pre=-1.5% vs hurdle=10.0%. CapRel=1,386,959€, Price=1,156,830€, P&L=-2,372,025€. PD=42.0%, LGD=40.0%, DPD=202. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-1,523,454€, RORWA_pre=-1.5% vs hurdle=10.0%. CapRel=1,386,959€, Price=1,156,830€, P&L=-2,372,025€. PD=42.0%, LGD=40.0%, DPD=202. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-1523453.57,0.0,1523453.57,-0.01533333333333334,,13209135.0,,1386959.175,,,,A,0.42,0.4,0.067,202,False,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1344054598427435,-20.61746816478303,desinversion,Plan de desinversión NPL,0.1313670443215375,3528854.948447509,provided,0.3278202227718049,0.85,-2372024.93311806,,,,,,-0.672179777228195
L000090,Large Corporate,3222440,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.10215888893365448,0.07,,,1.009418305823231,1.009418305823231,329200.8900553655,-1032760.89931816,192033.3740397569,335862.1811126813,463444.9734218523,507534.3,507534.3,-1032760.89931816,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-595,285€, RORWA_pre=-2.3% vs hurdle=10.0%. CapRel=507,534€, Price=329,201€, P&L=-1,032,761€. PD=43.0%, LGD=50.6%, DPD=176.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000090, EAD=3,222,440€, RW=1.5, RORWA_pre=-2.3%, ΔEVA=595,285€, CapRel=507,534€, Price/EAD=0.102, P&L=-1,032,761€, DSCR=1.009418305823231, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-595,285€, RORWA_pre=-2.3% vs hurdle=10.0%. CapRel=507,534€, Price=329,201€, P&L=-1,032,761€. PD=43.0%, LGD=50.6%, DPD=176. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-595,285€, RORWA_pre=-2.3% vs hurdle=10.0%. CapRel=507,534€, Price=329,201€, P&L=-1,032,761€. PD=43.0%, LGD=50.6%, DPD=176. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-595284.6793840595,0.0,595284.6793840595,-0.0231540239454284,,4833660.0,,507534.3,,,,B,0.43,0.5057257484564772,0.08,176,False,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1375596652216266,-8.89597511005436,desinversion,Plan de desinversión NPL,0.1021588889336544,1361961.789373525,provided,0.2417108120241694,0.85,-1032760.8993181594,,,,,,-0.7582891879758306
L000091,MidCap,788656,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.13092010777118046,0.07,,,1.012878188393901,1.012878188393901,103250.9285143881,-272367.5758909552,60229.55822513439,105340.1831535744,145355.3901785761,124213.32,124213.32,-272367.5758909552,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-141,169€, RORWA_pre=-1.9% vs hurdle=10.0%. CapRel=124,213€, Price=103,251€, P&L=-272,368€. PD=36.0%, LGD=40.0%, DPD=155.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000091, EAD=788,656€, RW=1.5, RORWA_pre=-1.9%, ΔEVA=141,169€, CapRel=124,213€, Price/EAD=0.131, P&L=-272,368€, DSCR=1.012878188393901, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-141,169€, RORWA_pre=-1.9% vs hurdle=10.0%. CapRel=124,213€, Price=103,251€, P&L=-272,368€. PD=36.0%, LGD=40.0%, DPD=155. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-141,169€, RORWA_pre=-1.9% vs hurdle=10.0%. CapRel=124,213€, Price=103,251€, P&L=-272,368€. PD=36.0%, LGD=40.0%, DPD=155. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-141169.424,0.0,141169.424,-0.01933333333333333,,1182984.0,,124213.32,,,,AA,0.36,0.4,0.049,155,False,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1358333084565385,-2.243966289045858,desinversion,Plan de desinversión NPL,0.1309201077711805,375618.5044053433,provided,0.2748824333823723,0.85,-272367.5758909552,,,,,,-0.7251175666176277
L000092,Corporate,1563165,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.06704896317611027,0.07,,,0.7108344385034515,0.7108344385034515,104808.5925231844,-423820.5000755904,61100.25836372202,106863.0186976743,147456.6999358197,246198.4875,246198.4875,-423820.5000755904,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-293,382€, RORWA_pre=-2.5% vs hurdle=10.0%. CapRel=246,198€, Price=104,809€, P&L=-423,821€. PD=55.0%, LGD=67.9%, DPD=654.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000092, EAD=1,563,165€, RW=1.5, RORWA_pre=-2.5%, ΔEVA=293,382€, CapRel=246,198€, Price/EAD=0.067, P&L=-423,821€, DSCR=0.7108344385034515, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-293,382€, RORWA_pre=-2.5% vs hurdle=10.0%. CapRel=246,198€, Price=104,809€, P&L=-423,821€. PD=55.0%, LGD=67.9%, DPD=654. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-293,382€, RORWA_pre=-2.5% vs hurdle=10.0%. CapRel=246,198€, Price=104,809€, P&L=-423,821€. PD=55.0%, LGD=67.9%, DPD=654. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-293381.5856086127,0.0,293381.5856086127,-0.02512289089064505,,2344747.5,,246198.4875,,,,CCC,0.5499999999999999,0.6788521321307913,0.155,654,True,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1380436583028576,-3.567008291577424,desinversion,Plan de desinversión NPL,0.06704896317611024,528629.0925987748,provided,0.1982648968635807,0.85,-423820.50007559045,,,,,,-0.8017351031364193
L000093,Corporate,3476990,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.16708422078471677,0.07,,,1.04320695835695,1.04320695835695,580950.1648262524,-1409854.221997946,338886.7517392666,592705.5344337054,817854.5132488629,547625.925,547625.925,-1409854.221997946,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-636,289€, RORWA_pre=-2.2% vs hurdle=10.0%. CapRel=547,626€, Price=580,950€, P&L=-1,409,854€. PD=37.0%, LGD=40.0%, DPD=103.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000093, EAD=3,476,990€, RW=1.5, RORWA_pre=-2.2%, ΔEVA=636,289€, CapRel=547,626€, Price/EAD=0.167, P&L=-1,409,854€, DSCR=1.04320695835695, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-636,289€, RORWA_pre=-2.2% vs hurdle=10.0%. CapRel=547,626€, Price=580,950€, P&L=-1,409,854€. PD=37.0%, LGD=40.0%, DPD=103. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-636,289€, RORWA_pre=-2.2% vs hurdle=10.0%. CapRel=547,626€, Price=580,950€, P&L=-1,409,854€. PD=37.0%, LGD=40.0%, DPD=103. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-636289.17,0.0,636289.17,-0.022,,5215485.0,,547625.925,,,,A,0.37,0.4,0.047,103,True,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1368945818860426,-12.19597444248202,desinversion,Plan de desinversión NPL,0.1670842207847168,1990804.386824198,provided,0.2918167996168648,0.85,-1409854.2219979456,,,,,,-0.7081832003831352
L000094,Corporate,10549259,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.1021906456156204,0.07,,,0.7390591172960392,0.7390591172960392,1078035.587976394,-2246988.021669687,628852.5260646273,1099849.346804469,1517645.272263711,1661508.2925,1661508.2925,-2246988.021669687,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-1,612,766€, RORWA_pre=-0.2% vs hurdle=10.0%. CapRel=1,661,508€, Price=1,078,036€, P&L=-2,246,988€. PD=53.0%, LGD=46.0%, DPD=405.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000094, EAD=10,549,259€, RW=1.5, RORWA_pre=-0.2%, ΔEVA=1,612,766€, CapRel=1,661,508€, Price/EAD=0.102, P&L=-2,246,988€, DSCR=0.7390591172960392, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-1,612,766€, RORWA_pre=-0.2% vs hurdle=10.0%. CapRel=1,661,508€, Price=1,078,036€, P&L=-2,246,988€. PD=53.0%, LGD=46.0%, DPD=405. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-1,612,766€, RORWA_pre=-0.2% vs hurdle=10.0%. CapRel=1,661,508€, Price=1,078,036€, P&L=-2,246,988€. PD=53.0%, LGD=46.0%, DPD=405. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-1612765.616849408,0.0,1612765.616849408,-0.001919677761215767,,15823888.5,,1661508.2925,,,,B,0.53,0.4599227043087685,0.125,405,False,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1293765117771311,-19.5284253104493,desinversion,Plan de desinversión NPL,0.1021906456156204,3325023.609646081,provided,0.3242189273029376,0.85,-2246988.021669687,,,,,,-0.6757810726970623
L000095,MidCap,3771116,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.09015542393309155,0.07,,,0.9729071869842192,0.9729071869842192,339986.5616808645,-1394685.355509646,198321.8370795441,346860.5657578009,478621.2759833803,593950.77,593950.77,-1394685.355509646,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-645,648€, RORWA_pre=-1.4% vs hurdle=10.0%. CapRel=593,951€, Price=339,987€, P&L=-1,394,685€. PD=45.0%, LGD=60.1%, DPD=145.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000095, EAD=3,771,116€, RW=1.5, RORWA_pre=-1.4%, ΔEVA=645,648€, CapRel=593,951€, Price/EAD=0.090, P&L=-1,394,685€, DSCR=0.9729071869842192, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-645,648€, RORWA_pre=-1.4% vs hurdle=10.0%. CapRel=593,951€, Price=339,987€, P&L=-1,394,685€. PD=45.0%, LGD=60.1%, DPD=145. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-645,648€, RORWA_pre=-1.4% vs hurdle=10.0%. CapRel=593,951€, Price=339,987€, P&L=-1,394,685€. PD=45.0%, LGD=60.1%, DPD=145. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-645648.2528293299,0.0,645648.2528293299,-0.0141392013804101,,5656674.0,,593950.77,,,,CCC,0.45,0.600928009202734,0.12,145,True,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1339481843769519,-12.06619466019175,desinversion,Plan de desinversión NPL,0.09015542393309155,1734671.917190511,provided,0.1959947343999836,0.85,-1394685.3555096465,,,,,,-0.8040052656000164
L000096,Corporate,4226993,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.08328589215510405,0.07,,,1.112084065140317,1.112084065140317,352048.8831383798,-1666321.628435116,205361.336795357,359172.4971620033,495610.0977182036,665751.3975000001,665751.3975000001,-1666321.628435116,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-722,963€, RORWA_pre=-1.4% vs hurdle=10.0%. CapRel=665,751€, Price=352,049€, P&L=-1,666,322€. PD=45.0%, LGD=57.8%, DPD=163.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000096, EAD=4,226,993€, RW=1.5, RORWA_pre=-1.4%, ΔEVA=722,963€, CapRel=665,751€, Price/EAD=0.083, P&L=-1,666,322€, DSCR=1.112084065140317, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-722,963€, RORWA_pre=-1.4% vs hurdle=10.0%. CapRel=665,751€, Price=352,049€, P&L=-1,666,322€. PD=45.0%, LGD=57.8%, DPD=163. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-722,963€, RORWA_pre=-1.4% vs hurdle=10.0%. CapRel=665,751€, Price=352,049€, P&L=-1,666,322€. PD=45.0%, LGD=57.8%, DPD=163. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-722962.8978597341,0.0,722962.8978597341,-0.01402319929080145,,6340489.5,,665751.3975000001,,,,CCC,0.45,0.5779324397164541,0.115,163,False,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1339064710121102,-14.44305554907321,desinversion,Plan de desinversión NPL,0.08328589215510407,2018370.511573496,provided,0.1744223278727586,0.85,-1666321.6284351163,,,,,,-0.8255776721272414
L000097,Large Corporate,16509817,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.13979045040950291,0.07,,,0.9693434378712942,0.9693434378712942,2307914.754608468,-5559814.430925446,1346280.252307533,2354614.786049255,3249054.07129834,2600296.1775,2600296.1775,-5559814.430925446,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-2,795,970€, RORWA_pre=-1.3% vs hurdle=10.0%. CapRel=2,600,296€, Price=2,307,915€, P&L=-5,559,814€. PD=43.0%, LGD=43.4%, DPD=177.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000097, EAD=16,509,817€, RW=1.5, RORWA_pre=-1.3%, ΔEVA=2,795,970€, CapRel=2,600,296€, Price/EAD=0.140, P&L=-5,559,814€, DSCR=0.9693434378712942, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-2,795,970€, RORWA_pre=-1.3% vs hurdle=10.0%. CapRel=2,600,296€, Price=2,307,915€, P&L=-5,559,814€. PD=43.0%, LGD=43.4%, DPD=177. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-2,795,970€, RORWA_pre=-1.3% vs hurdle=10.0%. CapRel=2,600,296€, Price=2,307,915€, P&L=-5,559,814€. PD=43.0%, LGD=43.4%, DPD=177. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-2795969.878992003,0.0,2795969.878992003,-0.01290130710279842,,24764725.5,,2600296.1775,,,,B,0.43,0.4341951658334774,0.08,177,True,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1334967617406646,-48.5115382804341,desinversion,Plan de desinversión NPL,0.1397904504095029,7867729.185533913,provided,0.2933393740664003,0.85,-5559814.430925445,,,,,,-0.7066606259335996
L000098,Large Corporate,14199763,1.5,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.10483215459975127,0.07,,,1.009074256375217,1.009074256375217,1488591.750095828,-4539708.511265435,868343.0238921058,1518713.001928531,2095621.199393249,2236462.6725,2236462.6725,-4539708.511265435,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-2,597,192€, RORWA_pre=-2.2% vs hurdle=10.0%. CapRel=2,236,463€, Price=1,488,592€, P&L=-4,539,709€. PD=43.0%, LGD=49.7%, DPD=154.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000098, EAD=14,199,763€, RW=1.5, RORWA_pre=-2.2%, ΔEVA=2,597,192€, CapRel=2,236,463€, Price/EAD=0.105, P&L=-4,539,709€, DSCR=1.009074256375217, PTI=nan, FireSale=False, RestructFeasible=False.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-2,597,192€, RORWA_pre=-2.2% vs hurdle=10.0%. CapRel=2,236,463€, Price=1,488,592€, P&L=-4,539,709€. PD=43.0%, LGD=49.7%, DPD=154. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-2,597,192€, RORWA_pre=-2.2% vs hurdle=10.0%. CapRel=2,236,463€, Price=1,488,592€, P&L=-4,539,709€. PD=43.0%, LGD=49.7%, DPD=154. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-2597192.390770772,0.0,2597192.390770772,-0.02193595018784339,,21299644.5,,2236462.6725,,,,B,0.43,0.4972275594500702,0.08,154,False,REESTRUCTURAR,VENDER,,VENDER,Financial=REESTRUCTURAR | Override=VENDER | PPO=not_used | Final=VENDER,MALO,True,False,True,SIM,False,,0,0.1368841370417226,-39.58222349225212,desinversion,Plan de desinversión NPL,0.1048321545997513,6028300.261361264,provided,0.2469339093205165,0.85,-4539708.511265436,,,,,,-0.7530660906794836
L000099,Mortgage,179743,1.0,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.22033890898346734,0.07,0.3312076950600139,0.3312076950600139,,,39604.37651741537,-64708.28771877133,23102.49540364582,40405.76037479697,55754.55527904472,18873.015,18873.015,-64708.28771877133,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-23,906€, RORWA_pre=-3.3% vs hurdle=10.0%. CapRel=18,873€, Price=39,604€, P&L=-64,708€. PD=41.0%, LGD=40.0%, DPD=129.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000099, EAD=179,743€, RW=1.0, RORWA_pre=-3.3%, ΔEVA=23,906€, CapRel=18,873€, Price/EAD=0.220, P&L=-64,708€, DSCR=nan, PTI=0.3312076950600139, FireSale=False, RestructFeasible=True.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-23,906€, RORWA_pre=-3.3% vs hurdle=10.0%. CapRel=18,873€, Price=39,604€, P&L=-64,708€. PD=41.0%, LGD=40.0%, DPD=129. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-23,906€, RORWA_pre=-3.3% vs hurdle=10.0%. CapRel=18,873€, Price=39,604€, P&L=-64,708€. PD=41.0%, LGD=40.0%, DPD=129. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-23905.819,0.0,23905.819,-0.033,,179743.0,,18873.015,,,,BB,0.41,0.4,0.055,129,True,MANTENER,VENDER,,VENDER,Financial=MANTENER | Override=VENDER | PPO=not_used | Final=VENDER,MALO,False,False,True,SIM,False,,0,,-0.466622517539249,desinversion,Plan de desinversión NPL,0.2203389089834673,104312.6642361867,provided,0.3796698781246963,0.85,-64708.28771877133,,,,,,-0.6203301218753038
L000100,Mortgage,589225,1.0,VENDER,VENDER,VENDER,False,MACRO_NOT_APPLIED,RC06_MICRO_SELL_VALUE_NEGATIVE,Micro-led,False,0.20415232891261045,0.07,0.3542771861899635,0.3542771861899635,,,120291.6560035329,-274455.5862844673,70169.95782515417,122725.7251589088,169345.1172323745,61868.62500000001,61868.62500000001,-274455.5862844673,False,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-71,432€, RORWA_pre=-2.1% vs hurdle=10.0%. CapRel=61,869€, Price=120,292€, P&L=-274,456€. PD=43.0%, LGD=42.0%, DPD=137.",,False,False,,"Micro=VENDER. Evidence: loan_id=L000100, EAD=589,225€, RW=1.0, RORWA_pre=-2.1%, ΔEVA=71,432€, CapRel=61,869€, Price/EAD=0.204, P&L=-274,456€, DSCR=nan, PTI=0.3542771861899635, FireSale=False, RestructFeasible=True.","Macro=VENDER. Evidence: Macro not applied (n_steps=10, top_k=5) ⇒ macro_action defaults to micro action (no portfolio steering).","[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-71,432€, RORWA_pre=-2.1% vs hurdle=10.0%. CapRel=61,869€, Price=120,292€, P&L=-274,456€. PD=43.0%, LGD=42.0%, DPD=137. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",VENDER,"[DESINVERSION] SELL on weak risk-adjusted economics. EVA_pre=-71,432€, RORWA_pre=-2.1% vs hurdle=10.0%. CapRel=61,869€, Price=120,292€, P&L=-274,456€. PD=43.0%, LGD=42.0%, DPD=137. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-71431.60192215226,0.0,71431.60192215226,-0.02122975420620689,,589225.0,,61868.62500000001,,,,B,0.43,0.4196732753777065,0.07500000000000001,137,True,MANTENER,VENDER,,VENDER,Financial=MANTENER | Override=VENDER | PPO=not_used | Final=VENDER,MALO,False,False,True,SIM,False,,0,,-2.305148197582382,desinversion,Plan de desinversión NPL,0.2041523289126104,394747.2422880002,provided,0.3047308330928638,0.85,-274455.58628446725,,,,,,-0.695269166907136
